,summary,Impacts,Mitigation,Hazard,Causes,word
intensität seit,6.017204187074217,-0.006260794195049729,-0.01810180635527962,0.006985545913960248,0.021294169547021655,intensität seit
seit fast,14.812186606846069,-0.010606620224707727,-0.0038252524942970515,0.0038121931435843863,0.011994750908885065,seit fast
Monat…,5.926797898626806,-0.006160621896413835,-0.018398655733328707,0.007048479931038728,0.02147659192682323,Monat…
zwei monat…,5.926797898626806,-0.006160621896413835,-0.018398655733328707,0.007048479931038728,0.02147659192682323,zwei monat…
+1914,4.299360986941375,-0.003696579129844272,-0.025324496054818936,0.008478522724244063,0.025596450218326232,+1914
monat… +1914,4.299360986941375,-0.003696579129844272,-0.025324496054818936,0.008478522724244063,0.025596450218326232,monat… +1914
+1914 char+s,4.275194674635632,-0.0036466130251545208,-0.02545818745532867,0.008505403679935714,0.025673406218717124,+1914 char+s
Langsam,12.293817756666307,-0.009904084644360264,-0.006326950875036485,0.004387249404301914,0.013692843160426814,Langsam
santorini langsam,10.625843980265902,-0.009297491527149083,-0.008426782801274247,0.004864257602476023,0.01509754788336942,santorini langsam
langsam kehr+en,11.785034619198644,-0.009733795519110786,-0.006922147639243821,0.004523001722591418,0.01409298015233704,langsam kehr+en
kehr+en mensch+en,11.214500418533628,-0.009528195590910529,-0.007634836697840317,0.004684989790771254,0.014570066500136035,kehr+en mensch+en
insel zurück,10.327633825619515,-0.009172476066520456,-0.008852486718702115,0.004960295476307711,0.01537991174555356,insel zurück
zurück schule+n,9.837998830215977,-0.00895378322310094,-0.009591358675772921,0.005126431703826389,0.01586800285468407,zurück schule+n
geöffnet,9.374836990284482,-0.008729625330190624,-0.010341011573644027,0.005294263769165846,0.016360587777154427,geöffnet
schule+n ge+öffn+et,9.374836990284482,-0.008729625330190624,-0.010341011573644027,0.005294263769165846,0.016360587777154427,schule+n ge+öffn+et
allerdings,27.43361298598215,0.07317362117313767,-0.01630514272738615,-0.03294827985430485,-0.027852300972721768,allerdings
beb+t allerdings,9.607974697823279,-0.008844707613559594,-0.009957111442365094,0.005208408875983468,0.016108666904276068,beb+t allerdings
allerdings mehr,9.28586081902945,-0.008684434297090766,-0.010491204152755307,0.0053277993397542805,0.016458954269738257,allerdings mehr
mehr stark,9.148719432930562,-0.008613340038131856,-0.01072684912057795,0.005380354249492664,0.016613067559059586,mehr stark
entwarnung geb+en,6.77330376129971,-0.007003057899045637,-0.01586039794393836,0.006506071210492725,0.019901476377145927,entwarnung geb+en
geb+en experte+n,16.89922204389198,-0.011061203949563619,-0.0021682104582400664,0.0034275478098198284,0.010856306838751556,geb+en experte+n
hin+zu+füg+en langsam,4.1858808550131235,-0.0034570937747767515,-0.025963095085487158,0.00860667852519578,0.025963172433061184,hin+zu+füg+en langsam
En…,3.813612309721023,-0.0025739576080651225,-0.028272540781000787,0.009064991904283368,0.02727113083782466,En…
+2109,8.777260537623237,-0.008411432012144044,-0.011391846030674542,0.0055282617786717985,0.017046525252421868,+2109
en… +2109,3.8039020600392823,-0.0025486507668459678,-0.028337715373064676,0.009077809673032419,0.027307630756491875,en… +2109
+2109 chars,3.7924595805023684,-0.00251866518368128,-0.028414869944452456,0.009092975332703514,0.027350810855383777,+2109 chars
+2639,3.8039020600392823,-0.0025486507668459678,-0.028337715373064676,0.009077809673032419,0.027307630756491875,+2639
monat… +2639,3.8039020600392823,-0.0025486507668459678,-0.028337715373064676,0.009077809673032419,0.027307630756491875,monat… +2639
+2639 char+s,3.7924595805023684,-0.00251866518368128,-0.028414869944452456,0.009092975332703514,0.027350810855383777,+2639 char+s
zweitem,5.94553232913698,-0.006181608436818383,-0.01833657260496164,0.007035328948682507,0.021438479488497184,zweitem
angst zweit+em,5.94553232913698,-0.006181608436818383,-0.01833657260496164,0.007035328948682507,0.021438479488497184,angst zweit+em
Fukushima,97.88128212248087,-0.015194781781075058,0.013121816709161613,0.000220251889207166,-0.00031791806674961385,Fukushima
zweit+em fukushima,6.138497964512375,-0.006390961666893468,-0.017714105004507437,0.006903149824868357,0.021055199467367797,zweit+em fukushima
fukushima forscher,6.460758450711206,-0.006715208857802779,-0.016738509685649987,0.006694810043517672,0.020450289435710225,fukushima forscher
bohren,6.793939685171764,-0.007021229334774163,-0.015804577316559813,0.006494034592836212,0.019866450598766204,bohren
forscher bohr+en,6.793939685171764,-0.007021229334774163,-0.015804577316559813,0.006494034592836212,0.019866450598766204,forscher bohr+en
bohr+en tief,7.116467625154592,-0.007293042207906275,-0.014964025688909617,0.006312231250982855,0.019337044264485573,bohr+en tief
tief nie,7.6560780485750835,-0.007702378677935566,-0.013678127805686106,0.006032110869486858,0.01852000916744609,tief nie
nie zu,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,nie zu
Schutz,24.41437055032562,-0.00651672609971689,0.00017222679175401038,0.0006219066424831743,0.006123502091118181,Schutz
zu schutz,13.741341292596802,-0.010332715474636928,-0.004809345973351811,0.0040392429134389375,0.012665789736497715,zu schutz
schutz verheerend+en,16.658056034990928,-0.011013185254145932,-0.00234461574485952,0.0034686310400666946,0.010977996874449643,schutz verheerend+en
führt,29.75444585281029,-0.012700816028768819,0.004028777712965921,0.0019661284473869757,0.006514196658241048,führt
erdbeben führ+t,18.51667815176647,-0.011358245152441323,-0.0010700267410723404,0.003171096128564725,0.0100961923991411,erdbeben führ+t
führ+t japan,15.950572338690051,-0.010865947944660479,-0.0028835247255038395,0.0035939419774298374,0.011349033865902981,führ+t japan
Forschungsmission,13.38666663426362,-0.010234497639119364,-0.0051595299648544155,0.004119778325472248,0.012903630607094261,Forschungsmission
japan forschung+s+mission,13.38666663426362,-0.010234497639119364,-0.0051595299648544155,0.004119778325472248,0.012903630607094261,japan forschung+s+mission
Superlative,10.91524825684947,-0.009413445699579024,-0.008029771319156553,0.0047744864307490715,0.014833469483389124,Superlative
forschung+s+mission superlativ+e,10.91524825684947,-0.009413445699579024,-0.008029771319156553,0.0047744864307490715,0.014833469483389124,forschung+s+mission superlativ+e
zweites,25.495289066982014,-0.012296525234671223,0.0024720196259215947,0.0023363447801139497,0.007616469560385448,zweites
sie zweit+es,9.859602550477728,-0.008963810113849049,-0.009557644047006712,0.00511886633563636,0.015845786940190607,sie zweit+es
zweit+es fukushima,10.303398102893283,-0.009162055511366219,-0.008887861571343018,0.004968265579000531,0.015403337883357064,zweit+es fukushima
fukushima verhinder+n,10.992655132863742,-0.009443614198422615,-0.007926137509461827,0.004751020573323625,0.014764418383301284,fukushima verhinder+n
kilo+meter östlich,27.660139517617253,-0.013846512020150374,0.001955097101517752,0.006287124623464835,0.00570040931700936,kilo+meter östlich
Nordostküste,52.77238898531533,-0.01712659268863657,0.005856096974542976,0.01053875808990697,-0.00021396157768516718,Nordostküste
östlich nordost+küste,4.962423808950822,-0.004884390524428488,-0.022071410267332815,0.007815998385344605,0.023693951057826842,östlich nordost+küste
Japan…,6.924613339909227,-0.007134058431589259,-0.01545693836533351,0.006418969569454193,0.019647947209352912,Japan…
nordost+küste japan…,4.851612402256014,-0.004707473855174123,-0.022565456017669225,0.007917662409915162,0.023986600792604517,nordost+küste japan…
+5881,4.789554128857516,-0.004605007071664983,-0.02285001751342027,0.007976048708256776,0.02415455631212763,+5881
japan… +5881,4.789554128857516,-0.004605007071664983,-0.02285001751342027,0.007976048708256776,0.02415455631212763,japan… +5881
+5881 chars,4.745692100618381,-0.004531049195722652,-0.023054696465047892,0.008017967740258196,0.024275089582741025,+5881 chars
region supervulkan+s,23.131948605232672,-0.012026458305559935,0.0014418106575756551,0.002580265572535703,0.008341900137141398,region supervulkan+s
neapel nacht,15.486900104176824,-0.010763883146293786,-0.003255309534857847,0.0036802170838729576,0.011604365363069259,neapel nacht
nacht heute,15.318815943942141,-0.010725710897083903,-0.0033939769972524377,0.0037123586809821455,0.011699462512188827,nacht heute
heute stark+en,19.116000533372322,-0.011458513018280676,-0.0006966874645419202,0.0030836464880636314,0.009836803585806388,heute stark+en
ingv geb,33.04551167993462,-0.01905975632302157,-0.0011394491188744735,0.020532601675084618,-0.0002746587188832024,ingv geb
+1614,5.48678500182018,-0.005630038401008191,-0.019949613574436618,0.00737511288496507,0.022421926708170108,+1614
geb +1614,5.48678500182018,-0.005630038401008191,-0.019949613574436618,0.00737511288496507,0.022421926708170108,geb +1614
+1614 chars,5.399587993520262,-0.005515435219126806,-0.02028001455624435,0.007444220728967943,0.02262161983394941,+1614 chars
neapel ein,31.484557282116356,-0.012841679779760536,0.004574982392525021,0.0018357935860352315,0.006125800752446573,neapel ein
"4,4",110.3298314860511,-0.010132849417489898,0.009862882910495302,0.0031401925266947824,-0.004755940014360797,"4,4"
"stärke 4,4",110.3298314860511,-0.010132849417489898,0.009862882910495302,0.0031401925266947824,-0.004755940014360797,"stärke 4,4"
"4,4 erschütter+t",21.705455844021884,-0.01850219091934529,-0.006007124016283522,0.02323687454970768,0.0022028433343308077,"4,4 erschütter+t"
erschütter+t region,19.03708073683787,-0.011445582552666204,-0.0007449063557953861,0.003094948544486777,0.009870332549285453,erschütter+t region
rund neapel,18.465937238939794,-0.01134953095810004,-0.0011024113236684405,0.0031786755091059676,0.010118669476231591,rund neapel
Hafenstadt,29.988327664482796,-0.007882177683876035,0.004073523523943639,-0.0005374716507644036,0.00398600035373936,Hafenstadt
auch hafen+stadt,9.528055989172104,-0.00880578744623905,-0.010087173240699058,0.0052375175725111025,0.0161940941503338,auch hafen+stadt
hafen+stadt pozzuoli,9.08723158839459,-0.008580880364565094,-0.010834179382880994,0.005404266952581183,0.016683173205732753,hafen+stadt pozzuoli
pozzuoli betreff+en,9.484274187962264,-0.00878423417848929,-0.010159098339452066,0.005253605285976739,0.016241301402397365,pozzuoli betreff+en
verließen,33.864755872368136,-0.013018063135394324,0.005261484435527312,0.0016716710139311293,0.005636474761443608,verließen
betreff+en verlass+en,10.303398102893283,-0.009162055511366219,-0.008887861571343018,0.004968265579000531,0.015403337883357064,betreff+en verlass+en
mensch+en haus+er,15.456626535152784,-0.010757055359358874,-0.0032801279397325065,0.0036859712068022404,0.011621391095533591,mensch+en haus+er
Fenstern,19.90193900373689,-0.011583040622299482,-0.00023121510039863976,0.002974432084940759,0.009512724327732898,Fenstern
haus+er fenster+n,16.290090283702277,-0.010937831297519024,-0.0026207993027049887,0.0035328883619972027,0.01116828458194088,haus+er fenster+n
südita…,4.638520551812657,-0.004344739439025885,-0.02356770926566923,0.008122751843304752,0.02457619246710633,südita…
rund südita…,4.638520551812657,-0.004344739439025885,-0.02356770926566923,0.008122751843304752,0.02457619246710633,rund südita…
südita… +1997,4.583703863620043,-0.004246229228135927,-0.023837478808087818,0.00817769078613995,0.024733952592767748,südita… +1997
"4,4 un+weit",33.30877228242124,-0.012978505720013338,0.005107281928003747,0.0017085658709726321,0.005746498859466576,"4,4 un+weit"
neapel hier,6.42810738829588,-0.00668369335201328,-0.016833957438967487,0.006715256066401687,0.020509696095267267,neapel hier
thema italien,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,thema italien
neapel stark+en,40.922164647782,-0.013450215503338895,0.0069545550721715425,0.0012655004384144399,0.0044243660386447045,neapel stark+en
+1779,5.185475057220076,-0.005218827312881842,-0.021127809738506118,0.00762078259121816,0.02313129723912502,+1779
"4,4 +1779",5.185475057220076,-0.005218827312881842,-0.021127809738506118,0.00762078259121816,0.02313129723912502,"4,4 +1779"
+1779 chars,5.1194448729771995,-0.005122680251782274,-0.02140040231711472,0.00767731821713209,0.023294339891125535,+1779 chars
Erneut,148.67141150824472,-0.004828140126340159,0.0072923993717257446,0.005764346486704359,-0.010075621787796741,Erneut
erneut gegend,15.374833535676565,-0.010738504267874014,-0.003347525974249232,0.0037015941023904805,0.011667615001785767,erneut gegend
gegend nähe,17.653217162969558,-0.011204820754513886,-0.0016387284960084597,0.0033040492217769734,0.010490366593669958,gegend nähe
nähe neapel,16.35477742653205,-0.010951266406231702,-0.002571615399930482,0.0035214508475334082,0.011134418248671236,nähe neapel
neapel mehrere+n,32.69975912475571,-0.012934061168719852,0.004934192936934465,0.0017499592827921347,0.005869922070981623,neapel mehrere+n
mensch+en lauf+en,37.98278376398334,-0.013284373031802526,0.006303059123186725,0.0014220256858400984,0.004891660044379194,mensch+en lauf+en
verängstigt,27.13429783170738,-0.012463081208075261,0.0031113287329662407,0.00218453956420382,0.0071646645969002665,verängstigt
lauf+en verängstigt,24.16819169084264,-0.012149671394384077,0.0019108139707021922,0.0024693303377190637,0.00801205643770577,lauf+en verängstigt
verängstigt straße+n,25.288910325512166,-0.012274436039616868,0.002387454379409346,0.002356400275438226,0.007676140328564534,verängstigt straße+n
Person,35.53751217701746,0.007889635082490175,-0.0012021304388013202,-0.005264129083922411,-0.001480194022025602,Person
ein person,18.11688510293317,-0.011288586907487602,-0.0013286180654009418,0.0032315894238171263,0.010275568448119858,ein person
person verletz+t,9.051146319204902,-0.008561658190090667,-0.010897662514326539,0.005418403405889183,0.01672461261559869,person verletz+t
hin+zu+füg+en erneut,21.914853774711265,-0.01187085586299948,0.0008520245219395935,0.0027195026407711596,0.008755695172818458,hin+zu+füg+en erneut
ve…,8.028777716422804,-0.007956923214895726,-0.012866066092242943,0.005853989046313345,0.017999659549368562,ve…
person ve…,5.778484163969604,-0.005990090316648405,-0.01890102269847209,0.007154680257828101,0.02178422382934912,person ve…
+1848,5.684775410877874,-0.005878140428031037,-0.01922879704031806,0.007223764651648946,0.021984203137990665,+1848
ve… +1848,5.684775410877874,-0.005878140428031037,-0.01922879704031806,0.007223764651648946,0.021984203137990665,ve… +1848
+1848 chars,5.581462298569413,-0.005750708395951191,-0.019599982801131115,0.007301800875521967,0.02220996300757255,+1848 chars
+3072,5.185475057220076,-0.005218827312881842,-0.021127809738506118,0.00762078259121816,0.02313129723912502,+3072
"4,4 +3072",5.185475057220076,-0.005218827312881842,-0.021127809738506118,0.00762078259121816,0.02313129723912502,"4,4 +3072"
+3072 chars,5.1194448729771995,-0.005122680251782274,-0.02140040231711472,0.00767731821713209,0.023294339891125535,+3072 chars
nahe neapel,27.313050436534503,-0.012480353030707096,0.0031777910523906687,0.0021687392745001707,0.0071176253171748045,nahe neapel
neapel der,27.730019486520362,-0.012520006238390648,0.0033304930766916937,0.002132423813424005,0.007009499961789738,neapel der
donnerstag stark+en,11.238634467101798,-0.009537233368607923,-0.007603645025913898,0.00467791318596772,0.014549233342350707,donnerstag stark+en
